Prashik66802682,"RT @otvnews: Postpone #NEET UG, #JEE Main Exams: Students Urge PM Narendra Modi As #MODIJI_POSTPONEJEENEET Trends On Twitter

https://t.co/…",0.16666666666666666,0.3333333333333333
shaikshabbirali,RT @dpradhanbjp: Govt under the leadership of PM @narendramodi ji has been unflinching in its commitment towards ensuring housing for all b…,0.0,0.0
NvrsSrikar,"RT @Dharma2X: NEET, JEE Main 2020: After urging Centre, Mamata Banerjee writes to PM Modi to postpone Entrance Exams!! 🌟🌟

Dr. @Swamy39 jee…",0.26041666666666663,0.3333333333333333
sujitsingh1551,"RT @0NitaAmbani: I Believe... 

""MODI HAI TO MUMKIN HAI""

Nothing Is Impossible For Modi Ji
@narendramodi

#MODIJI_POSTPONEJEENEET",-0.6666666666666666,1.0
AakashNanda1612,"RT @AakashNanda1612: Modi ji plzz postpone neet &amp; keep exams 
#MODIJI_POSTPONEJEENEET",0.0,0.0
Shubham22800085,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
DRDeepmala6,"RT @DRDeepmala6: We need ur help modi  jii🙏 
 #MODIJI_POSTPONEJEENEET https://t.co/gZ0k5hhJZJ",0.0,0.0
FardinS87929672,"RT @VipinKu32525266: Honourable @narendramodi Ji, Thank you for accepting the proposal for NEET JEE Postponement in Nation's favour. Hoping…",0.0,0.0
UmangMi68373482,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Samarth32361728,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
LavSing33469402,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Riyazwaris2,"RT @republic: #LIVE | Mayawati appeals to PM Modi to postpone NEET, JEE exams. Tune in to Republic TV to watch 
https://t.co/RZHKU3wOei htt…",0.13636363636363635,0.5
ArbajSh91585817,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Meowchick,"RT @srivatsayb: PM Modi, hold Parliament first and then you can hold NEET &amp; JEE

Also, 16-25 yr old students must understand from the obsti…",0.175,0.26666666666666666
Harshit76528104,"RT @AISA_tweets: It's Not Rocket Science Modi ji!

Students aren't afraid of EXAMs. They are of COVID. They care for their family &amp; want th…",-0.6,0.9
AlokSin57554959,I request Shri Narendra Modi sir to plz postponed neet and jee our life is first priority to our parents#modiji_pos… https://t.co/dtwP9pxJ52,0.25,0.3333333333333333
amarsurwase18,"RT @Mahesh10816: ""Modi Idly"" message is spreading, people are eagerly awaiting, our idly plant installation work going on.

Will be a game…",0.0,0.0
imadityarana,"RT @PTI_News: Prime Minister Narendra Modi expresses sadness at building collapse in Raigad in Maharashtra, and says local authorities and…",0.0,0.0
Divyans30638202,"RT @VipinKu32525266: Honourable @narendramodi Ji, Thank you for accepting the proposal for NEET JEE Postponement in Nation's favour. Hoping…",0.0,0.0
Trishakapoor73,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
SatyamK94600324,RT @Ranveer18134137: #MODIJI_POSTPONEJEENEET agar hamlog exam  hota h to lakho students ke life Ka risk yasa scientists and expert Ka manan…,0.0,0.0
Mohamma59961004,"@SsnkSinha @pbhushan1 Modi ji didnt give anything of his own ,it was public money and he managed ventilators from a… https://t.co/BAKyMDBDJz",0.3,0.5333333333333333
Bhakt_2019,"RT @AbhishBanerj: Amazing.

A big news handle spread a fake image about Kashmir.

Now blaming a stringer for sending wrong image.

Media wo…",-0.09999999999999998,0.725
